0,0,-37.3936,-50.41748,-17.48299,-12.06109,-8.683867,-4.939562,-3.830228,-4.265824,-3.715416,-4.922037,-4.159379,-5.170221,-4.291962,-6.092884,-4.536674,-0.362094,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,-8.606801,-7.776175,-6.416519,-6.205441,-3.810778,-4.052114,-2.220208,-4.432955,-3.754014,-3.605574,-3.022702,-3.232405,-2.432199,-1.559438,-1.445441,-2.0348,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,0,0,-1.723318,-4.604913,3.19701,-2.579831,-2.199721,-2.040063,-1.68307,-66.61614,-0.9888605,-0.2409958,0.4768232,0.121246,-0.3292108,-0.5543477,-1.106668,0.5849434,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
1,10,-37.99475,-51.38472,-16.6214,-12.06109,-8.804548,-6.296882,-3.830228,-5.14355,-4.830026,-5.906437,-5.109859,-5.170221,-4.888065,-6.570758,-5.730531,-0.8449026,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,10,-8.606801,-7.644376,-6.940313,-5.041928,-4.204837,-3.929391,-2.220208,-3.259543,-4.14236,-2.446626,-2.891278,-3.097723,-1.280135,-1.670821,-1.80679,-1.35653,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,1,10,-1.378645,-3.453695,4.091569,-2.450841,-1.681631,-0.7661316,-2.976112,-67.60042,-0.3708478,-0.4829515,0.1192201,0.121246,0.1111325,0.1126632,-0.5533235,0.9360507,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
2,20,-37.15314,-50.90109,-14.65205,-9.869045,-8.201182,-6.420275,-4.468194,-5.26894,-4.953872,-5.783387,-4.159379,-4.287682,-3.457418,-5.495541,-5.133603,-0.362094,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2,20,-8.338091,-7.117177,-7.20221,-5.688324,-4.204837,-4.052114,-1.959006,-2.998786,-3.883462,-1.931538,-3.022702,-2.424309,-1.280135,-1.893587,-2.047689,-1.017395,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,2,20,-0.689295,-3.197873,4.091569,-2.579831,-2.717812,-1.91267,-2.200287,-66.06932,-4.013279E-05,-0.2409958,-0.7151875,0.121246,-0.4392967,-0.1096733,-0.1106477,0.701977,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
3,30,-35.71038,-49.69204,-14.03663,-8.285901,-7.356481,-4.569384,-3.192261,-4.641992,-4.582335,-4.183737,-3.327711,-3.15299,-3.338197,-5.61501,-5.730531,-0.2413923,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,3,30,-8.606801,-7.907974,-6.67841,-5.429766,-3.942131,-3.438397,-2.220208,-3.129166,-3.624565,-1.802766,-3.154122,-2.693672,-1.024121,-2.004973,-2.168138,-1.808707,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,3,30,-1.723318,-3.581611,3.963775,-1.805892,-1.940676,-1.403098,-2.846808,-66.39742,-0.1236427,-0.603931,0.4768232,0.4850769,0.3313042,0.3350004,0.6640338,0.4679033,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
4,40,-36.91268,-50.17566,-14.03663,-7.43344,-6.632447,-4.075813,-4.723381,-5.018161,-4.706181,-4.060687,-3.68414,-3.909452,-3.457418,-6.212353,-5.611145,-0.1206889,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,4,40,-8.338091,-8.171573,-6.154616,-5.688323,-4.730197,-3.315674,-1.828405,-4.041818,-3.365667,-3.090486,-3.285546,-2.55899,-1.920172,-2.450505,-1.80679,-2.600023,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,4,40,-1.263752,-3.325785,4.091569,-2.450841,-2.976858,-2.040063,-3.105415,-67.60042,-0.4944503,0.2429189,-0.5959863,-0.121307,0.44139,0.4461698,-0.3319864,-0.5854185,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
5,50,-37.3936,-50.41747,-12.31345,-7.189879,-5.787725,-3.458319,-3.447448,-3.889656,-3.715416,-3.937637,-3.68414,-3.279067,-3.81508,-5.973415,-5.611145,0.4828215,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,50,-8.606801,-7.907974,-6.023668,-5.688323,-3.810778,-3.1929,-1.828405,-3.259543,-2.330077,-3.090486,-3.022702,-2.424309,-1.024121,-1.782204,-1.084092,-2.260888,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,5,50,-1.608426,-3.325785,4.474953,-1.934882,-2.329244,-1.530491,-1.68307,-67.49107,-4.013279E-05,-1.329805,-0.4767855,0.121246,0.2212183,0.1126632,0.1106894,0.9360507,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
6,60,-39.19706,-51.74743,-11.32878,-6.702758,-4.822355,-3.952423,-3.192261,-4.516603,-3.839262,-5.906437,-3.68414,-4.539836,-4.05352,-7.407038,-5.49176,-1.448415,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,6,60,-8.069381,-7.776175,-5.107028,-5.559044,-3.416719,-2.456512,-1.959006,-2.998786,-2.200628,-3.090486,-2.49701,-2.424309,-1.15213,-2.339122,-1.56589,-2.826112,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,6,60,-1.608426,-3.069959,4.091569,-2.063872,-2.458767,-2.040063,-1.812374,-66.61614,0.6179726,0.0009631868,1.886241E-05,-0.6064128,-0.4392967,0.5573376,-0.2213179,0.701977,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
7,70,-40.03867,-52.11014,-12.6827,-8.042341,-6.511759,-5.556526,-4.468194,-5.770497,-4.45849,-5.537287,-4.991048,-5.170221,-5.364947,-7.407038,-5.730531,-1.20701,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,7,70,-9.009866,-7.380776,-6.023668,-5.688323,-3.154064,-2.088292,-2.873263,-2.346891,-3.236218,-2.832942,-1.971319,-1.616215,-1.664157,-1.782204,-2.409037,-2.486977,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,7,70,-2.412667,-2.942046,4.219365,-2.192862,-2.070199,-1.91267,-2.717505,-67.60042,0.4943701,-1.329805,-0.7151875,-0.9702405,-0.1090392,0.2238326,0.3320265,1.170124,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
8,80,-38.59591,-51.022,-12.43654,-10.11261,-8.442525,-6.17349,-4.595787,-5.519718,-4.086953,-5.045087,-4.396999,-4.665913,-5.126506,-6.809695,-6.32746,-0.362094,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,8,80,-8.069381,-6.062782,-6.67841,-4.78337,-3.022711,-1.965518,-2.48146,-2.477268,-3.495116,-3.34803,-1.314207,-1.212166,-1.664157,-1.225289,-2.047689,-2.373935,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,8,80,-2.067994,-3.069959,4.347159,-1.418923,-1.940676,-2.677028,-2.200288,-67.3817,-0.1236427,0.0009631868,0.357622,-0.121307,0.3313042,0.4461698,0.1106894,1.053084,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
9,90,-40.76006,-50.65928,-13.29813,-10.11261,-9.287227,-5.926704,-4.978567,-4.892771,-5.077717,-4.675937,-5.466288,-4.539836,-6.795594,-6.929163,-6.924388,0.3621197,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,9,90,-7.531915,-6.326381,-6.547462,-4.65409,-2.891358,-2.333737,-3.134465,-2.738029,-3.754014,-2.832942,-1.839899,-2.020262,-1.792165,-1.893587,-2.409037,-2.713069,23,23,23,23,23,22,23,23,23,23,23,23,23,23,23,23,9,90,-1.83821,-3.453698,3.835981,-1.934882,-2.199721,-2.422243,-1.683071,-66.72551,0.3707675,-0.7249104,-0.1191823,-0.2425818,0.001046663,0.001495347,-0.2213179,0.9360507,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
